,date,gender,style,roll,yaw,pitch
20810,1766,F,Rococo,-4.322321,-9.1174135,-12.230095
20811,1947,M,Surrealism,-0.32388258,-18.687515,-17.19937
20816,1941,F,Post-Impressionism,2.752023,-4.6892424,-11.225203
20817,1912,M,Post-Impressionism,8.900548,24.752556,-4.812096
20818,1526,F,Northern Renaissance,6.189884,13.5582905,-1.0917149
20819,1538,F,Northern Renaissance,-20.235653,12.358185,-1.0214931
20820,1894,M,Art Nouveau (Modern),5.2248564,4.2665033,-6.348859
20822,1971,M,Expressionism,-8.644609,-26.313036,-3.4177773
20823,1873,M,Realism,-6.300874,-22.164005,-4.1801424
20825,1953,F,Purism,0.051935196,30.566936,-34.272957
20829,1983,M,Expressionism,-11.351027,-4.0679364,-4.4432507
20830,1881,M,Symbolism,7.6063137,-27.84043,-9.532609
20831,1940,F,Surrealism,10.256851,21.39185,-6.429092
20833,1840,M,Neoclassicism,-6.692857,-6.866817,-0.5557996
20834,1950,F,Naïve Art (Primitivism),-2.463138,14.7052765,-17.323616
20837,1850,M,Realism,-6.769063,-45.756866,-4.8969536
20838,1922,M,Post-Impressionism,2.7062945,-9.570873,-17.253195
20839,1876,M,Realism,-2.341751,-9.649538,-5.1911306
20840,1915,F,Impressionism,1.2847714,12.236126,-1.1316843
20842,1905,F,Post-Impressionism,-4.503463,17.69767,-17.777615
20843,1966,M,Modernismo,-2.3857806,2.1224623,-3.5134156
20844,1934,F,Surrealism,-9.724251,-57.681496,4.6051073
20845,1809,M,Ukiyo-e,-20.8022,34.674946,-14.225496
20846,1967,F,Expressionism,-7.155871,6.017006,-6.6154246
20847,1896,M,Symbolism,-0.496597,-65.30405,-6.57792
20849,1937,M,Expressionism,0.7843069,13.052879,-13.041939
20850,1898,M,Art Nouveau (Modern),1.7704049,60.00142,2.4594784
20852,1883,M,Realism,-3.6651835,31.011013,-6.791151
20853,1847,F,Romanticism,-21.299244,64.160034,-8.115582
20855,1834,F,Romanticism,3.647783,-13.401663,-11.196292
20856,1923,M,Impressionism,3.439196,19.770647,-9.707894
20857,1950,F,Sōsaku hanga,2.2747183,27.861143,-23.131374
20861,1942,F,Surrealism,11.142729,12.388537,-18.330849
20862,1835,F,Ukiyo-e,3.6062136,20.140835,0.6735766
20863,1860,M,Romanticism,-7.628724,23.302618,-12.1055355
20864,1909,M,Symbolism,-7.173064,10.2245865,-7.0137596
20865,1894,M,Art Nouveau (Modern),0.9616647,-8.717203,-5.2720165
20866,1784,M,Rococo,-7.078977,-48.92994,10.865262
20867,1950,F,Naïve Art (Primitivism),-8.908383,16.368887,-5.8527784
20868,1917,M,Expressionism,0.0962466,17.89761,-25.379105
20869,1895,M,Post-Impressionism,-6.683103,4.4800043,-11.828891
20870,1941,M,Post-Impressionism,-6.5227327,-5.3294215,-21.184528
20872,1957,M,Expressionism,11.030296,33.75023,-6.986139
20873,1973,M,Fantastic Realism,7.514593,-12.948277,-15.903864
20874,1971,M,Expressionism,0.18692994,8.285171,-1.8538725
20875,1964,F,Expressionism,-5.2031345,-4.373218,-9.985078
20877,1832,F,Realism,6.1479573,-1.1376085,-24.023739
20878,1785,M,Rococo,2.7514498,23.186691,-1.2011304
20879,1907,M,Verism,-3.2562265,-26.337393,-3.148629
20880,1820,F,Romanticism,6.16302,-13.025019,-6.1699257
20881,1811,M,Romanticism,1.930253,-24.785437,-2.0759845
20882,1960,M,Magic Realism,-6.346061,36.877453,-1.1357073
20883,1898,F,Impressionism,1.2607651,-20.579575,-8.329998
20884,1911,M,Impressionism,-16.459131,-29.938797,-9.762641
20885,1967,F,Hyper-Realism,-0.96202624,0.41977412,-10.08695
20886,1950,F,Naïve Art (Primitivism),-17.63757,14.110119,-7.829293
20887,1979,M,Magic Realism,4.5800753,-58.418827,2.3128679
20888,1990,F,Abstract Expressionism,-1.7348232,-12.047243,3.333236
20889,1986,F,Pop Art,10.944567,25.282051,-6.6225967
20890,1935,F,Art Brut,-2.3168693,28.00027,-9.939781
20891,1858,F,Neo-Rococo,1.4187485,-16.81203,-14.260275
20895,1934,M,Expressionism,7.457312,8.525386,-7.287243
20896,1868,F,Romanticism,-4.3625984,-41.53714,5.3406553
20898,1811,M,Romanticism,-1.2725586,24.453773,-2.7237608
20900,2006,M,Naïve Art (Primitivism),1.9033074,-1.8743241,-5.532263
20904,1532,M,Northern Renaissance,4.626025,12.499589,-10.986444
20905,1771,F,Neoclassicism,-11.929403,14.508465,-9.980606
20906,1960,M,Expressionism,10.533865,-31.364279,-23.965136
20909,1953,M,Expressionism,-12.277271,-23.958694,-18.924492
20910,1980,F,Surrealism,-4.2340674,5.3665695,-11.215694
20911,1926,F,Post-Impressionism,-3.4616423,-32.645702,-3.5279143
20912,1890,M,Synthetism,-1.6756053,23.176174,-15.63307
20913,1949,M,Ukiyo-e,-13.441822,19.777945,-14.258207
20915,1946,M,Post-Impressionism,-2.669844,7.866667,-12.395795
20918,1770,F,Rococo,17.327868,14.770644,-7.7505875
20920,1826,M,Realism,-0.23519278,10.683353,-12.929412
20922,1890,F,Realism,6.3454485,9.5806875,-11.981808
20923,1546,M,Mannerism (Late Renaissance),0.7189938,-25.154528,-10.155447
20924,1885,M,Romanticism,2.8321488,-6.8973317,-9.752297
20925,1783,M,Romanticism,-5.2860184,43.37451,2.0133324
20928,1950,M,Realism,-1.4788457,-4.4371533,-8.866892
20931,1833,F,Realism,-11.292114,-6.9400926,-12.306055
20933,1950,M,Naïve Art (Primitivism),-6.0573673,-4.7441025,-3.074523
20934,1896,F,Realism,12.519175,20.768478,-9.433524
20935,1864,M,Academicism,-0.25594747,10.3382225,-10.208369
20936,1914,M,Art Nouveau (Modern),-0.3613211,30.120527,-1.4080586
20937,1946,M,Conceptual Art,-2.9614096,-0.67605495,14.819475
20938,1989,M,Expressionism,1.0384169,6.7588735,6.464298
20939,1985,F,,-0.9981813,7.1304736,16.130466
20941,1928,F,Art Deco,-3.7333717,-31.697704,-3.3966284
20942,1976,M,Cubism,2.8505309,-17.631504,-8.7282295
20944,1848,M,Romanticism,-0.5040016,23.903027,-11.72154
20945,1923,F,Expressionism,-5.905921,3.695168,-13.740992
20946,1862,M,Romanticism,-7.475109,-6.4636555,-10.793838
20947,1887,M,Academicism,8.2344265,-27.546093,-1.8439531
20948,1984,M,Expressionism,2.755601,8.303173,-22.591795
20949,1888,M,Realism,-6.6262836,-2.7244937,-16.001678
20951,1532,M,Northern Renaissance,3.6181197,-13.1819935,-7.4316397
20952,1917,M,Art Nouveau (Modern),15.424115,20.433832,-3.8801184
20953,1532,M,Northern Renaissance,-0.8448818,16.363821,-15.493774
20954,1539,F,Northern Renaissance,2.4603894,16.495728,-7.897372
20956,1768,F,Rococo,-4.1065507,19.253326,-13.139669
20957,1876,M,Verism,13.634294,20.663227,-8.831051
20960,1923,M,Surrealism,11.4187,14.863106,-7.3312445
20961,1917,F,Post-Impressionism,4.5908766,19.866669,-10.631555
20963,1870,M,Realism,10.169986,21.821276,-6.9636936
20964,1504,F,High Renaissance,0.69723976,16.836308,-9.335476
20972,1791,F,Romanticism,1.3819418,18.632088,-8.0527935
20973,1964,M,Expressionism,4.457697,45.116753,4.212673
20974,1976,F,Magic Realism,5.4453516,5.0251284,-14.530033
20975,1920,M,Expressionism,-2.1726763,-40.228264,-9.15642
20976,1969,F,Neo-Dada,-24.522076,22.56166,-1.2042184
20977,1930,M,Realism,10.532543,-14.758783,-18.527498
20978,1933,F,Classicism,5.4830537,7.1346474,-13.402496
20980,1901,F,Romanticism,4.5916243,-21.598263,-8.843399
20981,1901,M,Romanticism,8.187681,17.586882,-2.077163
20982,1967,F,Modernismo,9.902255,3.2833838,-26.522831
20983,1896,F,Ukiyo-e,6.745607,-29.21376,-19.462982
20985,1971,M,Expressionism,1.6161215,23.672184,-23.341068
20987,1930,F,Realism,-1.0520518,-7.1347303,5.2284174
20989,1771,M,Rococo,-7.0583,13.6301365,-11.480156
20990,1972,M,Expressionism,3.2689672,0.6524058,-8.620635
20991,1933,M,Expressionism,-17.789478,41.61391,-14.356612
20992,1530,F,Mannerism (Late Renaissance),-2.58913,19.85376,-8.665752
20995,1885,M,Art Nouveau (Modern),1.0940545,-19.800331,-10.368623
20996,1885,M,Impressionism,1.4419041,-11.09036,-9.859096
20997,1883,M,Romanticism,-4.823892,11.774199,-3.7706168
20998,1536,M,Northern Renaissance,1.7923198,-29.899357,-6.606756
20999,1531,F,Northern Renaissance,-6.2276993,22.506767,-12.371794
21000,1945,M,Surrealism,4.146594,9.399655,-7.902109
21001,1787,F,Rococo,-1.3801903,-23.571947,-6.29906
21003,1923,M,Expressionism,6.8198905,-0.756094,-21.591019
21004,1932,F,Expressionism,6.219964,41.535133,-4.195006
21005,1944,M,Expressionism,-5.871805,6.7299294,-15.079106
21007,1899,M,Academicism,5.6001625,21.193396,-0.82311195
21008,1899,F,Art Nouveau (Modern),-6.1033425,-6.164542,-18.457539
21009,1877,M,Romanticism,3.231732,-31.8336,-7.8935633
21013,1902,M,Art Nouveau (Modern),1.8039253,-10.136975,-12.226662
21014,1901,F,Impressionism,-7.730175,20.168617,-0.14567477
21016,1990,F,Expressionism,-6.1343074,-8.808601,-9.810741
21018,1915,F,Expressionism,-1.092535,5.6691356,-21.070097
21019,1896,M,Realism,11.186665,-67.10199,-13.635899
21020,1912,M,Realism,1.7658482,25.706598,-7.730954
21021,1970,M,Surrealism,-6.2454157,6.241007,-10.173191
21022,1867,M,Realism,-0.1262517,-7.404455,-1.7742952
21023,1957,M,Sōsaku hanga,-3.6504784,4.4372606,-12.864651
21024,1811,M,Romanticism,9.600277,-13.607493,-15.41564
21027,1885,F,Realism,0.8615214,19.170563,-14.719671
21028,1500,M,High Renaissance,-0.8386659,-67.13421,-12.867713
21030,1931,F,Expressionism,7.484004,15.2539015,-5.679901
21031,1958,F,Surrealism,4.7184973,23.31705,-8.924213
21032,1914,M,Expressionism,-5.2379503,-1.7138634,-17.737846
21033,1871,M,Realism,11.199833,10.908322,-8.300934
21034,1931,F,Art Nouveau (Modern),2.6341453,20.5307,-10.707458
21036,1950,M,Naïve Art (Primitivism),-9.700714,4.7876763,-21.167568
21039,1906,M,Expressionism,3.0713573,27.12995,-18.843489
21042,1877,M,Romanticism,-8.535269,23.74179,-5.348995
21044,1902,M,Art Nouveau (Modern),10.541702,-26.57995,-17.038803
21046,1908,F,Impressionism,-8.399223,-12.513706,-9.433925
21047,1915,M,Cubo-Expressionism,3.9585924,55.823395,-4.7007647
21048,1904,F,Impressionism,-0.2373147,24.552921,19.702805
21049,1845,M,Academicism,-7.373351,35.087597,-12.326511
21051,1950,M,Fauvism,13.52308,17.353619,-9.453157
21053,1915,M,Expressionism,-7.8758135,-43.579002,-0.13826966
21054,1945,M,Impressionism,5.5614743,-31.466835,-8.027279
21055,1940,F,Ukiyo-e,-20.171701,19.463018,-27.090897
21056,1825,M,Romanticism,6.7902527,5.1756134,-9.708339
21057,1902,M,Symbolism,0.89196503,-18.03891,-7.155724
21060,1838,M,Romanticism,6.3821135,18.282267,-5.5921183
21061,1954,M,Naïve Art (Primitivism),5.246373,1.6520548,-14.102457
21062,1985,M,Pop Art,-22.120539,9.570893,-12.548222
21064,1929,M,Post-Impressionism,13.646164,21.102283,-4.893169
21065,1924,F,Purism,9.092784,17.472862,-19.846466
21066,1795,F,Rococo,1.3166599,7.4935436,-11.015502
21068,1829,F,Romanticism,-3.5026963,12.722725,-16.602413
21071,1858,F,Neo-Rococo,1.2267616,4.26991,-4.403343
21072,1890,F,Impressionism,-19.324413,-16.103748,-5.9617395
21073,1913,F,Art Nouveau (Modern),4.387086,-1.3759809,-14.07129
21074,1923,M,Impressionism,-4.0122232,-48.182278,2.5499341
21075,1780,M,Rococo,-0.92161465,31.531113,-2.2342615
21077,1795,F,Rococo,-2.0628152,-29.836632,-3.1539326
21078,1798,M,Rococo,-3.1775568,27.39405,-5.1809735
21079,1625,F,Baroque,-2.4218216,13.1782055,-13.3594
21081,1875,F,Realism,2.8175204,-18.50252,4.045388
21083,1929,F,Shin-hanga,-0.0596551,-39.97625,-21.882195
21084,1475,M,Early Renaissance,-3.3149495,70.761795,-7.4002576
21087,1947,M,Abstract Expressionism,10.6061945,28.591198,-7.9007025
21088,1877,M,Romanticism,3.9287548,15.356184,-3.1759443
21089,1938,F,Post-Impressionism,-8.127303,-11.823832,-7.2494392
21090,1770,M,Rococo,3.121696,19.399866,-11.591138
21091,1914,F,Realism,-11.295057,-52.11923,0.30351317
21093,1933,M,Expressionism,0.54128075,11.628424,-9.396549
21094,1608,M,Mannerism (Late Renaissance),-1.0306157,-25.167526,-8.62708
21095,1916,F,Neoclassicism,19.315784,-32.833855,-23.770752
21098,1705,M,Baroque,1.1376324,-0.5835076,-7.9817634
21099,1819,M,Rococo,-2.1029322,-18.9544,-9.653647
21100,1858,M,Romanticism,5.2913074,6.1505365,-10.253988
21102,1887,F,Realism,-1.2403637,-30.19113,-8.829648
21103,1810,F,Romanticism,2.8753467,-8.48911,-8.599589
21104,1775,M,Rococo,-4.090682,-24.528084,1.3204238
21105,1795,M,Rococo,-4.8628817,19.754168,-4.035653
21106,1950,M,Ukiyo-e,1.0516458,27.540293,-3.2933815
21107,1782,F,Rococo,-1.9994923,13.040745,-7.84035
21114,1915,F,Expressionism,1.77738,24.745079,-8.468991
21115,1988,M,Contemporary Realism,3.3784697,44.23774,-4.7713385
21116,1914,M,Futurism,7.9419985,0.7210234,-17.532944
21118,1958,M,Art Deco,-2.0538375,22.380058,-18.390285
21119,1919,M,Impressionism,-2.4949703,-39.29547,-5.472401
21126,1924,F,Expressionism,1.5041201,8.673662,-11.923237
21128,1920,M,Expressionism,-11.452217,-19.670568,-3.9744387
21129,1939,F,Ukiyo-e,-6.2852373,30.747702,-10.662051
21130,1869,M,Realism,-13.266885,-26.216358,-0.28056693
21134,1608,F,Mannerism (Late Renaissance),-0.77052486,13.862515,7.3468127
21136,1897,M,Realism,3.2785268,-13.103037,-10.028028
21137,1903,M,Art Nouveau (Modern),14.79887,-43.97146,-9.219694
21138,1920,F,Shin-hanga,-0.6809232,14.324358,-8.928253
21139,1935,M,Ukiyo-e,9.587811,12.673251,-12.004853
21140,1988,M,Expressionism,17.905664,23.125267,-7.961677
21141,1548,F,Mannerism (Late Renaissance),3.060002,-24.264893,-16.654621
21144,1965,M,Street art,3.4997995,22.287167,-18.539022
21145,1917,M,Expressionism,7.2305107,-6.513034,-15.812858
21146,1910,M,Modernismo,-9.784682,-39.041763,3.9346561
21148,1975,M,Expressionism,13.239037,25.654327,-5.70281
21149,1883,F,Romanticism,2.7663398,26.823273,-11.235613
21150,1790,M,Rococo,1.6215042,-1.4743462,2.0264077
21151,1773,M,Rococo,0.733736,5.8439837,-13.009497
21152,1787,M,Rococo,-0.32085174,-29.627464,-12.47175
21153,1737,M,Rococo,-0.97193795,-10.165405,-12.420992
21154,1959,M,Neo-Figurative Art,9.698714,-4.5277205,-8.124608
21155,1917,F,Impressionism,-1.9290257,-3.1074944,-10.404858
21157,1873,M,Realism,-18.617502,49.906757,-20.412325
21160,1810,F,Naïve Art (Primitivism),-0.20110843,12.737476,-10.680473
21161,1893,F,Impressionism,2.9818683,40.946754,-8.860643
21162,1619,F,Baroque,-0.11136559,-8.651617,-8.865044
21164,1905,M,Art Nouveau (Modern),-5.5732727,-12.738022,-11.611907
21165,1911,M,Post-Impressionism,1.6889138,-18.122868,-8.204535
21166,1770,F,Rococo,1.988524,3.6219592,-15.894384
21167,1847,F,Neo-Rococo,-17.514519,10.3224125,-14.2980995
21169,1947,M,Expressionism,-3.8603659,8.558068,-8.580103
21170,1831,F,Naïve Art (Primitivism),-5.7424116,12.594238,-16.89851
21171,1885,F,Impressionism,-4.8453083,-2.2241116,-1.2806408
21172,1920,F,Shin-hanga,-5.7586203,16.351198,-9.23238
21173,1989,M,Art Informel,4.845169,21.124256,-13.672883
21174,1979,M,Minimalism,0.85941863,-45.332775,-9.613701
21175,1971,M,Expressionism,-5.0840816,66.27536,-3.9690628
21177,1895,M,Art Nouveau (Modern),9.695872,20.596088,-8.471632
21178,1884,F,Romanticism,2.556398,15.916325,-11.714989
21181,1916,F,Cubism,-9.833621,32.92052,5.1294193
21182,1935,F,Ukiyo-e,15.808452,27.09164,-6.665912
21184,2006,M,Expressionism,-2.2930098,-8.503476,-7.596629
21185,1832,M,Romanticism,9.047116,16.98256,-11.741284
21186,1924,F,,-1.4033589,10.125438,-8.701909
21187,1967,M,Contemporary Realism,3.283407,1.0397041,-13.563739
21188,1898,M,Symbolism,2.3059695,-22.906313,-6.697755
21189,1954,M,Art Deco,-8.919233,18.851387,-1.3292648
21190,1909,F,Fauvism,-2.2823784,-7.634624,-12.758252
21191,1930,M,Realism,1.2758665,-6.029048,-12.494215
21192,1950,M,Naïve Art (Primitivism),-0.100183725,11.689479,-12.312265
21193,1992,F,Abstract Expressionism,-1.7372234,-3.5062766,-1.6458082
21196,1971,F,Color Field Painting,-4.070906,-11.858872,-5.1928344
21200,1540,M,Northern Renaissance,-10.439654,-7.150206,-9.140608
21204,1925,F,Magic Realism,-1.090337,17.811861,-3.1319928
21205,1910,F,Realism,2.1803432,-38.426956,-4.90366
21206,1856,M,Romanticism,-0.640915,-12.366434,-6.5440125
21207,1938,F,Ukiyo-e,3.5981424,-51.13799,-2.753705
21208,1808,M,Romanticism,-8.997613,-2.1597881,-7.859812
21209,1826,M,Romanticism,0.8102253,-7.51217,-10.480225
21214,2001,M,Surrealism,13.391767,26.346882,-4.539857
21215,1997,M,Surrealism,4.4830294,14.316805,-9.137924
21216,1993,M,Surrealism,-5.6260605,-19.855068,-11.135025
21217,1950,M,Purism,11.064737,24.04745,-7.0568643
21218,1784,M,Rococo,2.0130515,17.067799,-16.278175
21220,1986,M,Pop Art,0.015588999,8.273459,-16.503536
21221,1881,M,Symbolism,-0.49442887,-2.5309854,-23.772842
21223,1949,M,Ukiyo-e,11.570491,-38.74977,-4.39478
21224,1948,M,Social Realism,-0.06095314,2.8368154,-1.8393735
21226,1929,M,Regionalism,0.80483663,13.882456,-0.9763131
21227,1985,M,Expressionism,8.041479,-5.6488314,-22.168568
21229,1988,M,Surrealism,3.0187273,3.9273682,-10.558622
21230,1515,F,High Renaissance,19.857922,20.722635,-12.217438
21231,1964,F,Expressionism,1.1856408,16.952303,-9.607012
21232,1963,M,Art Informel,-5.124463,5.158135,-12.637033
21233,1927,M,Cubism,18.145855,21.910769,-11.251595
21234,1929,M,Futurism,4.559819,16.067259,-10.018446
21236,1759,M,Rococo,-1.5938094,-32.98162,-3.901401
21237,1964,F,Magic Realism,-4.2635107,-9.431887,-14.2412615
21238,1844,M,Neoclassicism,15.34934,18.982143,-6.7921767
21239,1805,F,Naïve Art (Primitivism),1.4669497,24.152063,-18.20628
21241,1930,M,Cubism,9.739937,22.464111,-9.5025015
21242,1959,M,Abstract Expressionism,2.4306228,18.339273,-17.3727
21243,1968,M,Pop Art,1.2709057,-21.506283,-7.1680813
21244,1914,F,Art Nouveau (Modern),6.492487,-19.986732,1.6569892
21245,1979,M,Neo-Expressionism,-5.59804,-10.896772,-22.074368
21247,1533,M,Northern Renaissance,0.8999996,-49.06785,1.356916
21248,1930,M,Realism,0.33868456,-5.9604983,0.54518557
21249,1850,M,Academicism,-25.542654,15.57619,-18.943233
21250,1815,M,Romanticism,-14.125477,12.492243,-15.366228
21251,1913,M,Art Nouveau (Modern),-7.155508,15.817333,-14.336448
21252,1940,M,Ukiyo-e,2.8809686,21.84927,-12.826635
21253,1786,M,Rococo,10.302308,-33.8552,-3.5892153
21254,1900,F,Realism,-6.992187,-40.162247,4.6815248
21255,1950,M,Expressionism,6.353618,16.803326,-17.139374
21256,1873,F,Verism,6.723939,4.706263,-11.073994
21257,1915,M,Realism,2.150261,-17.56285,-9.3608465
21258,1866,M,Realism,13.174758,20.539528,-9.122941
21259,1785,M,Rococo,5.2940497,9.985189,-13.308648
21260,1895,M,Academicism,-1.9289727,6.8000093,-8.815108
21261,1931,F,Post-Impressionism,10.680195,19.46018,-8.307534
21262,1911,M,Post-Impressionism,1.4624996,28.724512,-3.9936318
21264,1871,M,Realism,-7.799707,16.703457,-11.860628
21265,1905,M,Naïve Art (Primitivism),18.861876,17.764584,-10.860365
21266,1892,M,Expressionism,6.61757,22.487976,-13.159653
21268,1967,M,Expressionism,8.18476,19.091593,-4.6838703
21269,1881,F,Romanticism,8.557833,24.83368,-8.74752
21270,1988,F,,0.19257562,-4.9408245,-1.2564545
21271,1991,M,Surrealism,-4.255006,9.270124,22.25447
21273,1911,F,Expressionism,-3.6730156,27.623482,-10.685082
21274,1987,F,Art Informel,1.6101747,5.7826424,-1.4874911
21278,1785,M,Rococo,0.8539454,-9.099216,-9.54043
21283,1575,M,Baroque,1.7640901,-19.88351,-0.19071412
21286,1845,F,Romanticism,-5.260788,7.5183463,-11.029494
21287,1934,F,Ukiyo-e,-1.1944311,-1.7675025,-19.455313
21288,1936,M,Ukiyo-e,-10.313135,-4.3676963,-16.252407
21289,1933,F,Surrealism,-2.0295048,-1.7767162,-9.376553
21290,1911,M,Impressionism,-1.4162707,-12.889132,-3.4926946
21291,1904,M,Symbolism,6.421014,-8.759614,-4.6549172
21292,1919,F,Expressionism,-1.9892911,42.702362,-21.640347
21294,1976,M,Pop Art,7.5602293,-54.84867,-14.017054
21295,1877,M,Realism,-2.5445976,-1.1178836,-6.128093
21296,1947,M,Expressionism,12.150002,27.57795,-3.1801782
21297,1871,M,Realism,3.142806,21.705887,-22.796013
21298,1995,M,Surrealism,4.4027395,2.502545,-5.0811205
21300,1925,F,Post-Impressionism,-5.184288,-11.830704,-3.458088
21301,1631,M,Baroque,1.3644087,11.056665,-0.10561204
21302,1915,F,Fauvism,-2.872645,8.342998,-12.65642
21303,1898,M,Impressionism,13.013935,21.802681,-4.757762
21306,1971,M,Neo-Figurative Art,-16.507572,-17.208172,-1.2499607
21307,1888,F,Realism,-13.411869,-2.3706636,-14.7210865
21308,1966,M,Expressionism,-0.54809964,-12.941435,-6.4173822
21309,1870,M,Realism,-1.3446993,7.151027,-7.7881274
21311,1969,M,Post-Impressionism,-5.7896814,8.204204,-8.916596
21312,1565,M,Mannerism (Late Renaissance),4.902305,29.267797,-7.7605605
21313,1954,M,Expressionism,-3.4530897,-34.40738,-17.104658
21314,1999,F,Neo-Expressionism,-5.2619276,0.022901535,-24.675632
21315,1909,F,Impressionism,20.11872,19.103954,-10.967076
21316,1914,M,Impressionism,2.5290558,21.314697,-18.703197
21318,1908,M,Impressionism,-11.178784,-1.6947818,-0.61062455
21320,1921,M,Cubism,2.699068,-54.307297,17.48991
21324,1913,F,Post-Impressionism,4.0515375,27.032196,-17.829641
21325,1913,F,Art Nouveau (Modern),7.842677,8.429903,-28.51475
21326,1810,F,Naïve Art (Primitivism),4.0335145,-7.299529,-18.133633
21327,1919,M,Expressionism,9.148127,26.800714,-6.3135552
21328,1786,M,Rococo,1.3421037,19.108967,-19.559256
21329,1905,F,Expressionism,7.375159,-0.3395802,-8.999764
21330,1970,M,Neo-Dada,-2.3549433,8.661672,-12.9304285
21331,1958,M,Expressionism,-0.077237844,0.77289236,-17.970499
21333,1823,M,Romanticism,1.1375126,6.0303597,-7.617924
21338,1977,M,Pop Art,1.9872673,21.088459,-25.658258
21339,1953,M,Purism,-5.2277412,3.2001095,-6.2637177
21340,1450,M,Early Renaissance,6.6251917,-1.7348504,-5.4550314
